 11 3411.169210 1.029E-24 1.839E+00.08550.391 2130.49410.74-.007170          1 1 0          0 1 0  4  2  3        5  3  2      5547433018257120 7    27.0   33.0
 11 3411.245622 3.891E-27 3.499E+01.04070.281 3832.25150.48-.016770          0 1 1          0 1 0 10  6  5       11  6  6      4442334432297122 9    21.0   23.0
 11 3411.280838 1.145E-29 4.948E-05.03350.281 2522.26440.39-.013020          0 0 1          0 0 0 12  4  8       11  8  3      444233443231712211    75.0   69.0
 11 3411.388994 2.704E-29 1.155E+00.09690.434 3926.86230.71-.003680          2 0 0          0 0 1  3  1  3        3  1  2      3442334432257122 7     7.0    7.0
 11 3411.618555 1.237E-28 2.222E+00.08940.412 3974.62960.69-.002790          1 0 1          0 0 1  3  1  3        4  0  4      3447834432257122 7    21.0   27.0
 11 3411.720890 1.460E-24 4.999E-01.02410.265 1774.61540.55-.011480          1 0 0          0 0 0 12  0 12       12  1 11      5545433018297120 8    25.0   25.0
 11 3411.848060 7.221E-25 3.575E-02.06700.315 1340.88450.51-.009156          0 2 0          0 0 0 10  3  7        9  4  6      4542433018287122 8    21.0   19.0
 11 3411.852770 1.109E-23 3.390E+01.03680.265 2433.79910.39-.015660          0 0 1          0 0 0 11  6  6       12  6  7      4542433018297122 9    69.0   75.0
 11 3411.871090 1.985E-25 1.236E+00.08660.352 2462.87520.61-.007800          0 1 1          0 1 0  6  1  5        7  3  4      5542433018257122 7    39.0   45.0
 11 3412.124780 9.359E-26 2.073E-01.08470.391 2024.15230.620.002842          0 3 0          0 1 0  6  3  3        5  2  4      5542433018257122 7    13.0   11.0
 11 3412.132180 1.130E-26 1.552E+00.02840.235 3264.33620.36-.013180          1 0 0          0 0 0 14  6  9       14  7  8      55424330182971 5 9    87.0   87.0
 11 3412.151991 7.220E-27 8.314E-01.06280.315 3141.04570.56-.018030          0 1 1          0 1 0  9  3  7        9  5  4      4442334432287122 8    57.0   57.0
 11 3412.158060 2.211E-26 3.117E-01.02960.281 2522.26070.48-.011690          1 0 0          0 0 0 11  7  5       11  8  4      4542433018297122 9    23.0   23.0
 11 3412.212350 6.697E-26 3.147E-01.02970.281 2522.26440.48-.011620          1 0 0          0 0 0 11  7  4       11  8  3      5542433018297122 9    69.0   69.0
 11 3412.238430 2.781E-29 1.389E-02.09470.434 3289.24170.690.005754          0 4 0          0 2 0  4  3  2        3  0  3      4442334432257122 7    27.0   21.0
 11 3412.339500 2.421E-25 7.669E-01.02230.250 2248.06320.24-.014130          1 0 0          0 0 0 13  2 12       13  3 11      4546833018297122 9    27.0   27.0
 11 3412.366453 8.890E-28 2.560E+00.08510.412 3597.86620.74-.003110          1 2 0          0 2 0  3  2  1        4  3  2      4446434432257120 7    21.0   27.0
 11 3412.472760 2.271E-23 1.993E+00.05810.327 1437.96780.60-.011740          1 0 0          0 0 0  9  3  7       10  2  8      5576433018245020 7    19.0   21.0
 11 3412.639815 5.151E-29 1.567E+01.07030.352 4457.81840.61-.003960          1 0 1          1 0 0  6  3  4        7  3  5      4442334432257122 7    13.0   15.0
 11 3412.896320 5.534E-29 4.522E-01.03350.281 4038.40280.48-.008788          0 3 0          0 1 0 10  8  3       11  7  4      3442334432297122 9    63.0   69.0
 11 3412.924679 1.838E-28 2.713E+00.09730.434 3864.76290.64-.007360          2 0 0          1 0 0  2  1  2        3  2  1      3447434432257120 7    15.0   21.0
 11 3412.945904 1.841E-29 4.512E-01.03320.281 4038.35080.48-.008474          0 3 0          0 1 0 10  8  2       11  7  5      3442334432297122 9    21.0   23.0
 11 3413.067380 2.400E-22 4.241E-01.08350.556  782.40980.61-.005500          0 0 1          0 0 0  6  0  6        7  2  5      5554443018732122 6    39.0   45.0
